5403.01 Sf [1.49,1.79,2.30,2.74,2.95] [1.94,2.07,4.95,5.47,5.48] [1.58,1.71,4.55,4.94,4.98] [-6.00,-5.38,-0.77,0.63,1.17] [-0.81,-0.39,3.80,4.67,4.93]	
5406.01 Tc [-0.31,-0.27,-0.21,-0.14,-0.06] [-1.29,-1.05,-0.79,-0.49,-0.02] [-1.78,-1.55,-1.30,-1.01,-0.56] [0.28,0.45,0.60,0.77,1.03] [2.27,2.46,2.63,2.83,3.13]	
5407.01 Nf [-0.03,0.04,0.11,0.20,0.29] [-0.22,0.07,0.34,0.65,0.95] [-1.02,-0.72,-0.46,-0.17,0.12] [0.35,0.55,0.72,0.94,1.23] [2.73,2.91,3.08,3.32,3.59]	
5408.01 Nc [0.18,0.22,0.26,0.31,0.36] [0.25,0.43,0.65,0.89,1.15] [-0.77,-0.58,-0.37,-0.13,0.13] [0.17,0.38,0.60,0.84,1.10] [2.71,2.91,3.11,3.34,3.60]	
5409.01 Nf [1.44,1.70,2.40,3.56,3.94] [1.94,2.07,2.21,5.43,5.48] [1.24,1.37,1.53,4.55,4.60] [-8.98,-7.82,-4.32,0.79,1.28] [-2.79,-2.01,0.31,4.75,4.98]	
5410.01 Tc [-0.09,-0.02,0.06,0.17,0.30] [-0.44,-0.12,0.20,0.56,0.90] [-1.08,-0.78,-0.47,-0.13,0.19] [0.35,0.55,0.73,0.94,1.28] [2.66,2.86,3.04,3.29,3.59]	
5411.01 Nc [0.00,0.08,0.18,0.29,0.41] [-0.07,0.21,0.50,0.80,1.11] [-0.69,-0.43,-0.16,0.12,0.41] [0.19,0.46,0.68,0.91,1.18] [2.72,2.92,3.10,3.34,3.59]	
5412.01 Sf [1.61,1.67,1.73,1.82,1.93] [5.03,5.11,5.21,5.31,5.43] [3.90,3.96,4.02,4.10,4.17] [0.35,0.57,0.74,0.87,0.99] [4.52,4.63,4.72,4.80,4.87]	
5413.01 Nc [0.51,0.59,0.70,0.82,0.94] [0.74,1.05,1.35,1.68,3.65] [-0.38,-0.08,0.20,0.50,2.40] [-0.58,-0.28,0.00,0.31,1.56] [2.43,2.69,2.95,3.22,4.76]	
5414.01 Sf [1.36,1.49,1.71,1.98,2.14] [4.71,4.92,5.17,5.44,5.48] [4.47,4.64,4.84,5.03,5.07] [-0.35,0.20,0.76,1.17,1.41] [4.06,4.44,4.73,4.93,5.05]	
5415.01 Nf [-0.07,0.32,0.50,0.68,0.89] [-0.26,0.61,1.02,1.41,1.89] [-0.89,-0.09,0.29,0.67,1.14] [-0.41,-0.07,0.27,0.63,1.01] [2.50,2.75,3.00,3.26,3.59]	
5416.01 Nv [0.73,0.78,0.82,0.86,0.89] [1.03,1.29,1.56,1.84,3.94] [0.37,0.63,0.90,1.17,3.24] [-0.67,-0.41,-0.15,0.11,2.08] [2.40,2.65,2.91,3.18,5.19]	
5417.01 Sf [1.71,1.76,1.83,1.93,2.05] [5.13,5.22,5.31,5.42,5.48] [4.27,4.33,4.39,4.45,4.49] [0.06,0.36,0.55,0.69,0.80] [4.35,4.53,4.63,4.71,4.79]	
5418.01 Nc [0.04,0.09,0.15,0.23,0.35] [-0.00,0.22,0.45,0.74,1.03] [-0.52,-0.31,-0.09,0.18,0.46] [0.29,0.52,0.71,0.93,1.21] [2.76,2.94,3.11,3.35,3.61]	
5419.01 Nf [0.00,0.10,0.18,0.26,0.39] [-0.06,0.23,0.50,0.78,1.09] [-0.64,-0.34,-0.08,0.19,0.49] [0.22,0.48,0.69,0.91,1.19] [2.73,2.93,3.11,3.35,3.60]	
5420.01 Jf [0.70,0.85,1.00,1.17,1.38] [1.14,1.56,2.62,4.19,4.81] [0.33,0.73,1.76,3.33,3.83] [-0.84,-0.41,0.18,1.64,2.18] [2.43,2.77,3.41,5.04,5.40]	
5421.01 Nf [0.12,0.17,0.25,0.35,0.47] [0.19,0.39,0.63,0.90,1.21] [-0.83,-0.64,-0.41,-0.14,0.14] [0.08,0.37,0.61,0.86,1.12] [2.69,2.91,3.11,3.34,3.59]	
5423.01 Nc [0.33,0.39,0.46,0.53,0.62] [0.43,0.68,0.95,1.23,1.51] [-0.60,-0.36,-0.09,0.17,0.45] [-0.21,0.04,0.31,0.57,0.84] [2.53,2.77,3.02,3.26,3.52]	
5426.01 Nc [0.02,0.08,0.15,0.27,0.41] [-0.05,0.19,0.45,0.77,1.08] [-0.90,-0.66,-0.41,-0.11,0.19] [0.21,0.49,0.70,0.93,1.21] [2.73,2.92,3.10,3.34,3.60]	
5427.01 Nf [0.74,0.80,0.86,0.96,1.10] [1.08,1.37,1.69,3.39,4.33] [1.02,1.31,1.62,3.28,4.23] [-0.71,-0.42,-0.11,1.15,2.24] [2.40,2.68,2.98,4.40,5.42]	
5430.01 Tf [-0.13,-0.05,0.01,0.16,0.36] [-0.59,-0.26,0.08,0.53,0.95] [-1.42,-1.09,-0.75,-0.31,0.07] [0.30,0.53,0.71,0.92,1.29] [2.60,2.80,3.00,3.24,3.58]	
5433.01 Nc [0.35,0.39,0.43,0.48,0.54] [0.41,0.65,0.91,1.16,1.44] [-0.57,-0.33,-0.08,0.17,0.43] [-0.15,0.09,0.34,0.60,0.85] [2.55,2.78,3.03,3.28,3.53]	
5434.01 Nf [0.40,0.46,0.52,0.60,0.70] [0.51,0.78,1.05,1.33,1.63] [-0.60,-0.34,-0.07,0.20,0.48] [-0.32,-0.04,0.21,0.48,0.75] [2.49,2.74,2.99,3.24,3.50]	
5435.01 Nc [0.16,0.21,0.25,0.30,0.35] [0.23,0.42,0.63,0.87,1.14] [-0.29,-0.11,0.09,0.34,0.60] [0.19,0.40,0.61,0.85,1.11] [2.73,2.91,3.12,3.35,3.60]	
5436.01 Sf [1.57,1.63,1.70,1.79,1.88] [4.98,5.07,5.17,5.27,5.39] [4.26,4.32,4.40,4.47,4.55] [0.45,0.63,0.79,0.94,1.06] [4.56,4.66,4.75,4.83,4.91]	
5438.01 Jf [1.12,1.17,1.23,1.29,1.34] [1.86,2.23,3.15,4.66,4.78] [0.72,1.11,2.04,3.48,3.57] [-1.15,-0.69,0.28,1.61,1.78] [2.35,2.77,3.73,5.12,5.23]	
5439.01 Tf [-0.17,-0.12,-0.06,0.01,0.13] [-0.76,-0.50,-0.22,0.15,0.59] [-0.87,-0.64,-0.37,-0.01,0.42] [0.36,0.54,0.70,0.89,1.36] [2.51,2.70,2.89,3.12,3.57]	
5440.01 Nc [0.21,0.27,0.34,0.43,0.55] [0.31,0.51,0.77,1.05,1.35] [-0.48,-0.28,-0.04,0.23,0.52] [-0.05,0.21,0.48,0.74,1.01] [2.61,2.84,3.07,3.31,3.57]	
5441.01 Nc [0.07,0.12,0.19,0.28,0.40] [0.07,0.28,0.52,0.80,1.10] [-0.56,-0.36,-0.14,0.12,0.40] [0.21,0.47,0.68,0.91,1.18] [2.74,2.93,3.11,3.35,3.60]	
5442.01 Nf [0.08,0.12,0.18,0.25,0.34] [0.09,0.29,0.50,0.77,1.05] [-0.94,-0.75,-0.54,-0.28,-0.01] [0.27,0.50,0.69,0.92,1.19] [2.76,2.94,3.12,3.36,3.61]	
5443.01 Nf [0.23,0.32,0.40,0.49,0.58] [0.34,0.59,0.86,1.14,1.44] [-0.67,-0.43,-0.17,0.11,0.39] [-0.14,0.12,0.39,0.66,0.93] [2.57,2.80,3.04,3.29,3.55]	
5444.01 Nf [0.36,0.42,0.49,0.57,0.67] [0.47,0.73,1.00,1.29,1.59] [-0.54,-0.28,-0.01,0.26,0.55] [-0.28,-0.00,0.25,0.52,0.79] [2.51,2.75,3.00,3.25,3.51]	
5445.01 Tf [-0.12,-0.05,0.01,0.08,0.17] [-0.55,-0.25,0.04,0.37,0.71] [-0.96,-0.68,-0.39,-0.08,0.26] [0.39,0.57,0.73,0.93,1.31] [2.61,2.81,3.00,3.22,3.57]	
5446.01 Nf [0.19,0.27,0.40,0.57,0.76] [0.32,0.56,0.87,1.23,1.63] [-0.69,-0.46,-0.16,0.17,0.53] [-0.28,0.06,0.39,0.69,1.00] [2.55,2.80,3.05,3.29,3.56]	
5448.01 Tf [-0.22,-0.18,-0.14,-0.10,-0.05] [-0.96,-0.75,-0.53,-0.30,0.26] [-1.27,-1.07,-0.87,-0.64,-0.08] [0.32,0.49,0.65,0.82,1.35] [2.40,2.58,2.75,2.93,3.49]	
5449.01 Sc [1.05,1.25,1.44,1.61,1.76] [1.96,3.32,4.86,5.06,5.24] [1.85,3.21,4.68,4.84,4.98] [-1.24,0.49,1.13,1.42,1.70] [2.33,4.00,4.89,5.04,5.17]	
5451.01 Nc [0.78,0.86,0.94,1.04,1.14] [1.20,1.52,2.04,4.01,4.41] [0.05,0.37,0.87,2.81,3.21] [-0.75,-0.42,0.03,1.77,2.26] [2.43,2.73,3.18,5.02,5.45]	
5452.01 Nf [0.23,0.30,0.38,0.49,0.62] [0.34,0.57,0.84,1.14,1.45] [-0.67,-0.45,-0.19,0.09,0.39] [-0.15,0.13,0.41,0.68,0.96] [2.58,2.81,3.05,3.30,3.55]	
5453.01 Nf [0.21,0.26,0.31,0.39,0.52] [0.30,0.50,0.73,1.00,1.30] [-0.60,-0.41,-0.18,0.07,0.36] [-0.00,0.26,0.51,0.76,1.03] [2.64,2.86,3.08,3.32,3.57]	
5454.01 Nv [0.33,0.37,0.41,0.46,0.51] [0.40,0.62,0.87,1.13,1.40] [-0.60,-0.38,-0.13,0.11,0.37] [-0.11,0.12,0.37,0.62,0.88] [2.57,2.79,3.03,3.28,3.54]	
5455.01 Nf [0.23,0.29,0.35,0.43,0.53] [0.32,0.53,0.78,1.05,1.33] [-0.65,-0.45,-0.20,0.05,0.33] [-0.05,0.20,0.46,0.72,0.98] [2.61,2.83,3.06,3.30,3.56]	
5456.01 Tf [-0.16,-0.10,-0.04,0.00,0.30] [-0.71,-0.44,-0.17,0.15,0.72] [-1.20,-0.93,-0.67,-0.34,0.18] [0.33,0.53,0.70,0.89,1.36] [2.53,2.72,2.91,3.12,3.56]	
5457.01 Nf [-0.10,0.00,0.20,0.36,0.48] [-0.46,-0.00,0.50,0.87,1.20] [-1.53,-1.08,-0.61,-0.25,0.07] [0.06,0.38,0.64,0.87,1.19] [2.62,2.85,3.05,3.30,3.58]	
5458.01 Nc [0.20,0.25,0.30,0.35,0.41] [0.28,0.47,0.70,0.95,1.23] [-0.42,-0.23,-0.01,0.23,0.49] [0.08,0.31,0.54,0.79,1.04] [2.67,2.87,3.09,3.33,3.58]	
5459.01 Nc [0.22,0.29,0.38,0.47,0.56] [0.33,0.56,0.82,1.11,1.40] [-0.49,-0.28,-0.02,0.24,0.51] [-0.10,0.16,0.43,0.69,0.97] [2.59,2.82,3.05,3.30,3.55]	
5460.01 Nf [0.60,0.63,0.68,0.78,1.10] [0.79,1.06,1.35,1.72,4.12] [0.48,0.75,1.03,1.39,3.72] [-0.55,-0.25,0.03,0.35,1.79] [2.43,2.70,2.97,3.29,5.08]	
5461.01 Jc [1.03,1.07,1.12,1.18,1.24] [1.78,2.30,3.19,4.22,4.61] [0.81,1.30,2.21,3.25,3.58] [-0.87,-0.37,0.57,1.62,1.96] [2.52,3.01,3.94,5.01,5.30]	
5462.01 Nf [0.20,0.26,0.35,0.46,0.59] [0.31,0.52,0.78,1.08,1.40] [-0.74,-0.54,-0.28,-0.00,0.28] [-0.10,0.19,0.47,0.74,1.02] [2.60,2.83,3.07,3.31,3.57]	
5463.01 Sf [1.46,1.83,2.26,2.50,2.68] [1.94,2.08,5.21,5.48,5.48] [1.70,1.84,4.86,5.07,5.09] [-5.19,-4.65,-0.58,0.56,1.24] [-0.27,0.08,3.93,4.64,4.96]	
5464.01 Nf [0.16,0.24,0.33,0.44,0.56] [0.27,0.49,0.75,1.04,1.34] [-0.86,-0.65,-0.40,-0.13,0.15] [-0.06,0.22,0.50,0.77,1.04] [2.62,2.85,3.07,3.32,3.57]	
5465.01 Tf [-0.10,-0.00,0.09,0.20,0.33] [-0.46,-0.05,0.29,0.63,0.96] [-1.49,-1.09,-0.76,-0.42,-0.10] [0.32,0.54,0.72,0.94,1.26] [2.66,2.87,3.06,3.30,3.59]	
5466.01 Nv [0.06,0.12,0.19,0.29,0.40] [0.07,0.29,0.53,0.82,1.13] [-0.30,-0.09,0.13,0.40,0.69] [0.19,0.46,0.68,0.91,1.18] [2.74,2.93,3.12,3.35,3.61]	
5468.01 Nf [-0.04,0.11,0.21,0.32,0.46] [-0.22,0.27,0.55,0.86,1.17] [-1.00,-0.51,-0.23,0.06,0.37] [0.11,0.41,0.65,0.89,1.17] [2.65,2.90,3.10,3.34,3.60]	
5469.01 Tf [-0.17,-0.12,-0.05,0.03,0.15] [-0.76,-0.49,-0.18,0.22,0.63] [-0.86,-0.61,-0.32,0.06,0.47] [0.37,0.54,0.70,0.90,1.36] [2.52,2.71,2.91,3.14,3.58]	
5470.01 Nf [0.24,0.33,0.41,0.50,0.60] [0.36,0.60,0.87,1.15,1.45] [-0.73,-0.49,-0.23,0.03,0.32] [-0.16,0.10,0.37,0.65,0.92] [2.56,2.80,3.03,3.28,3.54]	
5471.01 Sf [1.46,1.50,1.55,1.62,1.73] [4.83,4.91,4.99,5.08,5.22] [4.31,4.38,4.44,4.50,4.59] [0.69,0.94,1.08,1.19,1.29] [4.68,4.80,4.88,4.95,5.02]	
5472.01 Nc [0.05,0.12,0.43,0.68,0.85] [0.05,0.35,0.85,1.37,1.81] [-0.71,-0.44,0.01,0.48,0.90] [-0.40,-0.03,0.43,0.79,1.14] [2.53,2.80,3.04,3.29,3.59]	
5473.01 Nf [0.33,0.39,0.46,0.55,0.66] [0.43,0.68,0.95,1.24,1.54] [-0.66,-0.42,-0.16,0.11,0.40] [-0.24,0.03,0.30,0.57,0.84] [2.53,2.77,3.01,3.27,3.52]	
5474.01 Nf [0.71,0.81,0.90,0.97,1.06] [1.09,1.41,1.76,3.77,4.36] [0.05,0.36,0.71,2.68,3.27] [-0.73,-0.43,-0.09,1.60,2.29] [2.41,2.69,3.01,4.83,5.46]	
5475.01 Nv [0.20,0.26,0.34,0.45,0.55] [0.31,0.51,0.77,1.05,1.35] [-0.71,-0.51,-0.25,0.01,0.31] [-0.07,0.21,0.48,0.74,1.01] [2.61,2.84,3.07,3.31,3.57]	
5476.01 Nc [0.31,0.35,0.41,0.48,0.56] [0.39,0.61,0.87,1.15,1.42] [-0.51,-0.28,-0.03,0.23,0.51] [-0.14,0.11,0.36,0.63,0.89] [2.56,2.79,3.03,3.28,3.53]	
5477.01 Nf [0.63,0.70,0.81,1.02,1.24] [0.93,1.23,1.59,3.20,4.44] [-0.14,0.15,0.50,2.09,3.32] [-0.72,-0.36,-0.03,0.77,2.09] [2.42,2.70,3.00,4.08,5.32]	
5478.01 Sf [1.55,1.59,1.65,1.73,1.83] [4.95,5.03,5.11,5.22,5.33] [3.86,3.92,3.98,4.05,4.12] [0.54,0.73,0.89,1.01,1.12] [4.61,4.71,4.79,4.86,4.93]	
5479.01 Nc [0.39,0.44,0.53,0.69,0.86] [0.51,0.79,1.09,1.42,1.85] [-0.05,0.21,0.50,0.82,1.21] [-0.42,-0.10,0.19,0.48,0.80] [2.49,2.74,2.99,3.24,3.54]	
5480.01 Nc [0.47,0.54,0.63,0.76,0.90] [0.66,0.95,1.25,1.58,2.00] [-0.08,0.19,0.48,0.79,1.20] [-0.51,-0.21,0.07,0.36,0.74] [2.45,2.71,2.96,3.22,3.57]	
5481.01 Sf [1.65,1.71,1.77,1.86,1.99] [5.07,5.15,5.24,5.36,5.46] [4.87,4.92,4.99,5.06,5.12] [0.22,0.48,0.66,0.80,0.91] [4.45,4.59,4.69,4.77,4.84]	
5482.01 Nc [0.92,3.13,3.85,4.00,4.13] [1.83,2.04,2.12,2.19,5.37] [1.14,1.35,1.44,1.53,4.53] [-9.54,-9.15,-8.69,-6.54,1.16] [-3.17,-2.91,-2.59,-1.16,4.89]	
5483.01 Sf [1.39,1.43,1.48,1.53,1.90] [2.15,4.83,4.91,5.00,5.39] [1.63,4.23,4.29,4.35,4.61] [-1.38,1.08,1.21,1.31,1.40] [2.28,4.86,4.94,5.01,5.07]	
5484.01 Nf [0.47,0.56,0.68,0.82,0.94] [0.68,1.00,1.32,1.67,3.67] [-0.32,-0.02,0.27,0.59,2.52] [-0.56,-0.26,0.03,0.34,1.57] [2.44,2.70,2.95,3.22,4.77]	
5485.01 Jc [0.57,0.99,1.15,1.31,1.47] [1.12,1.99,3.27,4.69,4.92] [0.66,1.45,2.73,4.08,4.27] [-1.09,-0.46,0.66,1.59,2.02] [2.39,2.85,4.02,5.09,5.31]	
5486.01 Jc [0.92,1.00,1.10,1.19,1.26] [1.56,2.12,3.17,4.22,4.63] [1.04,1.56,2.61,3.67,4.02] [-0.89,-0.42,0.59,1.69,2.09] [2.48,2.90,3.95,5.08,5.35]	
5487.01 Nc [0.37,0.44,0.52,0.62,0.74] [0.50,0.77,1.05,1.35,1.68] [-0.27,-0.01,0.26,0.55,0.85] [-0.34,-0.05,0.22,0.49,0.77] [2.49,2.74,2.99,3.24,3.50]	
5488.01 Nf [1.50,2.33,3.05,3.22,3.31] [1.92,2.04,2.12,4.75,5.48] [0.95,1.07,1.15,3.73,4.30] [-7.10,-6.81,-6.31,-0.95,1.15] [-1.56,-1.35,-1.00,3.64,4.92]	
5489.01 Nf [0.22,0.27,0.34,0.41,0.49] [0.32,0.51,0.76,1.03,1.30] [-0.73,-0.53,-0.29,-0.03,0.24] [-0.01,0.23,0.48,0.74,1.00] [2.63,2.84,3.07,3.31,3.56]	
5490.01 Nf [0.24,0.31,0.38,0.47,0.58] [0.34,0.57,0.83,1.11,1.41] [-0.49,-0.27,-0.01,0.25,0.54] [-0.11,0.15,0.41,0.68,0.95] [2.58,2.81,3.05,3.29,3.55]	
5491.01 Nf [0.16,0.22,0.29,0.38,0.50] [0.25,0.45,0.69,0.97,1.27] [-0.80,-0.61,-0.37,-0.10,0.18] [0.02,0.29,0.55,0.80,1.07] [2.66,2.87,3.09,3.33,3.58]	
5492.01 Nf [0.18,0.22,0.27,0.32,0.38] [0.26,0.44,0.66,0.91,1.18] [-0.71,-0.53,-0.31,-0.06,0.19] [0.14,0.36,0.59,0.83,1.08] [2.70,2.90,3.11,3.34,3.59]	
5493.01 Sf [1.69,1.78,1.89,2.01,2.12] [5.13,5.24,5.38,5.46,5.48] [4.51,4.60,4.68,4.73,4.77] [-0.16,0.16,0.44,0.66,0.84] [4.21,4.42,4.58,4.70,4.79]	
5495.01 Sf [1.77,1.97,2.18,2.40,2.63] [1.96,2.12,5.46,5.48,5.48] [1.41,1.59,4.78,4.82,4.84] [-5.07,-4.33,-0.32,0.27,0.68] [-0.19,0.30,4.10,4.49,4.71]	
5497.01 Tc [-0.12,-0.05,0.02,0.11,0.21] [-0.55,-0.24,0.07,0.42,0.77] [-1.49,-1.19,-0.88,-0.54,-0.20] [0.39,0.56,0.73,0.93,1.30] [2.61,2.81,3.00,3.24,3.58]	
5498.01 Sf [1.54,1.57,1.61,1.67,1.78] [4.93,5.00,5.07,5.15,5.27] [3.79,3.84,3.90,3.97,4.05] [0.62,0.84,0.96,1.05,1.13] [4.65,4.75,4.82,4.89,4.95]	
5499.01 Nc [0.04,0.09,0.13,0.17,0.21] [-0.01,0.19,0.39,0.64,0.91] [-0.83,-0.62,-0.43,-0.17,0.09] [0.40,0.57,0.73,0.96,1.22] [2.78,2.95,3.11,3.34,3.61]	
5500.01 Nc [-0.00,0.09,0.20,0.33,0.49] [-0.11,0.23,0.53,0.85,1.22] [-0.92,-0.59,-0.30,0.00,0.35] [0.08,0.41,0.66,0.89,1.18] [2.69,2.90,3.09,3.33,3.60]	
5501.01 Nf [0.06,0.13,0.20,0.29,0.49] [0.07,0.30,0.54,0.83,1.17] [-0.60,-0.39,-0.15,0.12,0.44] [0.13,0.45,0.67,0.90,1.17] [2.72,2.92,3.12,3.35,3.60]	
5502.01 Nf [0.21,0.28,0.37,0.47,0.58] [0.32,0.54,0.81,1.10,1.41] [-0.80,-0.60,-0.34,-0.07,0.22] [-0.11,0.17,0.44,0.71,0.99] [2.59,2.83,3.06,3.30,3.56]	
5503.01 Jf [1.04,1.10,1.16,1.22,1.29] [1.83,2.27,3.12,4.37,4.69] [0.67,1.12,1.97,3.23,3.47] [-0.97,-0.49,0.40,1.60,1.89] [2.47,2.92,3.81,5.06,5.27]	
5505.01 Nf [0.07,0.12,0.17,0.22,0.29] [0.08,0.27,0.49,0.74,1.01] [-0.87,-0.69,-0.48,-0.24,0.03] [0.33,0.52,0.71,0.94,1.20] [2.78,2.95,3.13,3.36,3.62]	
5506.01 Nc [0.15,0.19,0.23,0.28,0.34] [0.22,0.40,0.60,0.85,1.11] [-0.93,-0.75,-0.55,-0.30,-0.05] [0.22,0.43,0.64,0.87,1.13] [2.74,2.93,3.12,3.35,3.61]	
5507.01 Tf [-0.16,-0.09,-0.02,0.06,0.21] [-0.71,-0.41,-0.08,0.32,0.71] [-1.38,-1.08,-0.76,-0.37,0.01] [0.37,0.54,0.71,0.91,1.33] [2.54,2.74,2.95,3.18,3.58]	
5508.01 Sf [1.53,1.59,1.66,1.75,1.90] [4.94,5.02,5.12,5.23,5.40] [4.29,4.35,4.42,4.50,4.61] [0.41,0.70,0.88,1.02,1.14] [4.55,4.69,4.79,4.87,4.94]	
5509.01 Nc [-0.01,0.08,0.17,0.28,0.42] [-0.14,0.21,0.49,0.79,1.11] [-0.78,-0.43,-0.16,0.12,0.43] [0.17,0.46,0.68,0.91,1.19] [2.70,2.91,3.10,3.34,3.60]	
5510.01 Sf [1.67,1.73,1.81,1.94,2.08] [5.09,5.18,5.30,5.43,5.48] [4.83,4.89,4.97,5.04,5.08] [-0.04,0.33,0.59,0.76,0.89] [4.28,4.52,4.65,4.74,4.82]	
5511.01 Tc [-0.06,0.01,0.09,0.18,0.27] [-0.34,-0.01,0.30,0.61,0.92] [-1.16,-0.84,-0.54,-0.23,0.06] [0.37,0.56,0.73,0.95,1.25] [2.70,2.89,3.07,3.31,3.59]	
5512.01 Nc [0.54,0.59,0.66,0.74,0.86] [0.73,1.01,1.29,1.57,1.89] [0.11,0.39,0.66,0.94,1.25] [-0.50,-0.22,0.04,0.31,0.60] [2.44,2.70,2.95,3.21,3.48]	
5513.01 Sf [1.82,1.87,1.95,2.06,2.18] [5.25,5.34,5.43,5.47,5.48] [4.29,4.35,4.39,4.42,4.44] [-0.33,0.03,0.31,0.48,0.61] [4.10,4.34,4.51,4.61,4.69]	
5514.01 Nc [0.00,0.12,0.24,0.39,0.56] [-0.09,0.29,0.60,0.94,1.32] [-0.97,-0.61,-0.31,0.00,0.34] [-0.01,0.32,0.62,0.86,1.14] [2.64,2.88,3.09,3.33,3.58]	
5515.01 Nc [0.63,0.68,0.75,0.86,1.00] [0.88,1.16,1.46,1.80,4.07] [0.45,0.73,1.02,1.35,3.58] [-0.63,-0.34,-0.06,0.25,1.96] [2.41,2.68,2.94,3.24,5.17]	
5517.01 Nc [0.09,0.50,0.66,0.83,0.99] [0.29,0.89,1.28,1.68,3.91] [-0.69,-0.15,0.22,0.60,2.78] [-0.56,-0.24,0.07,0.46,1.75] [2.45,2.71,2.97,3.25,4.98]	
5518.01 Nf [0.40,0.45,0.50,0.57,0.64] [0.50,0.75,1.02,1.29,1.57] [-0.55,-0.30,-0.03,0.22,0.49] [-0.27,-0.01,0.24,0.50,0.76] [2.50,2.75,3.00,3.25,3.50]	
5519.01 Nf [0.14,0.55,0.69,0.85,1.00] [0.41,0.97,1.34,1.73,4.04] [-0.60,-0.09,0.26,0.63,2.89] [-0.58,-0.27,0.03,0.43,1.88] [2.44,2.70,2.97,3.26,5.11]	
5520.01 Sc [1.54,1.64,1.77,1.91,2.06] [4.96,5.09,5.24,5.40,5.48] [3.95,4.05,4.16,4.27,4.32] [0.01,0.39,0.67,0.92,1.11] [4.32,4.55,4.69,4.81,4.92]	
5521.01 Nf [0.53,0.63,1.03,1.35,1.64] [0.83,1.21,2.29,4.75,5.11] [0.21,0.59,1.59,3.98,4.29] [-0.97,-0.30,0.25,1.42,1.96] [2.41,2.77,3.26,5.00,5.26]	
5522.01 Nf [0.28,0.34,0.40,0.49,0.62] [0.38,0.60,0.87,1.15,1.47] [-0.62,-0.40,-0.14,0.13,0.44] [-0.16,0.11,0.37,0.64,0.91] [2.57,2.80,3.04,3.28,3.54]	
5523.01 Nf [0.02,0.12,0.22,0.35,0.50] [-0.01,0.29,0.58,0.89,1.23] [-0.82,-0.52,-0.24,0.05,0.37] [0.07,0.38,0.64,0.88,1.15] [2.69,2.90,3.10,3.34,3.58]	
5524.01 Nf [0.06,0.14,0.23,0.32,0.40] [0.09,0.32,0.58,0.86,1.14] [-0.44,-0.22,0.00,0.27,0.54] [0.15,0.41,0.64,0.88,1.15] [2.71,2.91,3.11,3.34,3.60]	
5525.01 Jf [1.05,1.14,1.22,1.30,1.38] [1.82,2.23,3.25,4.68,4.82] [1.01,1.43,2.47,3.82,3.94] [-1.17,-0.65,0.44,1.59,1.81] [2.34,2.80,3.87,5.11,5.24]	
5526.01 Tf [-0.08,-0.01,0.06,0.18,0.32] [-0.40,-0.12,0.21,0.58,0.95] [-1.09,-0.82,-0.50,-0.14,0.19] [0.33,0.55,0.72,0.94,1.28] [2.67,2.86,3.04,3.29,3.59]	
5527.01 Sf [1.65,1.71,1.78,1.88,2.01] [5.07,5.15,5.25,5.38,5.47] [4.04,4.10,4.16,4.24,4.29] [0.15,0.46,0.66,0.80,0.91] [4.41,4.58,4.68,4.76,4.84]	
5528.01 Nc [0.24,0.33,0.42,0.50,0.59] [0.35,0.60,0.87,1.16,1.45] [-0.61,-0.36,-0.09,0.18,0.47] [-0.16,0.10,0.37,0.64,0.93] [2.55,2.79,3.03,3.28,3.54]	
5529.01 Sf [1.38,1.43,1.49,1.56,1.63] [2.19,4.84,4.92,5.02,5.12] [1.40,3.99,4.05,4.12,4.19] [-1.27,1.04,1.19,1.31,1.42] [2.36,4.85,4.93,5.00,5.07]	
5530.01 Nf [0.08,0.18,0.27,0.36,0.45] [0.15,0.40,0.65,0.92,1.21] [-0.96,-0.72,-0.48,-0.21,0.06] [0.08,0.35,0.59,0.84,1.11] [2.68,2.89,3.10,3.34,3.59]	
5531.01 Nf [0.28,0.34,0.39,0.45,0.50] [0.37,0.59,0.84,1.10,1.37] [-0.63,-0.41,-0.16,0.09,0.36] [-0.09,0.15,0.40,0.66,0.92] [2.58,2.81,3.04,3.29,3.55]	
5532.01 Nc [0.63,0.68,0.74,0.80,0.86] [0.86,1.14,1.41,1.68,1.97] [0.18,0.45,0.71,0.98,1.25] [-0.59,-0.32,-0.05,0.20,0.49] [2.41,2.67,2.93,3.18,3.45]	
5534.01 Nf [0.02,0.13,0.26,0.42,0.63] [-0.02,0.32,0.64,0.99,1.38] [-0.91,-0.57,-0.27,0.06,0.45] [-0.08,0.28,0.59,0.84,1.14] [2.63,2.87,3.08,3.32,3.58]	
5535.01 Nf [1.02,2.49,3.00,3.15,3.22] [1.90,2.04,2.12,2.21,5.47] [1.08,1.21,1.29,1.39,4.37] [-6.83,-6.59,-6.15,-4.60,1.33] [-1.37,-1.20,-0.90,0.12,4.94]	
5536.01 Nf [0.18,0.23,0.30,0.38,0.50] [0.27,0.47,0.70,0.97,1.26] [-0.72,-0.53,-0.30,-0.03,0.23] [0.02,0.29,0.54,0.79,1.05] [2.66,2.87,3.09,3.33,3.57]	
5538.01 Nf [0.22,0.29,0.36,0.43,0.50] [0.32,0.54,0.78,1.05,1.33] [-0.69,-0.47,-0.22,0.03,0.31] [-0.04,0.20,0.45,0.71,0.98] [2.60,2.83,3.06,3.30,3.56]	
